url,stamp,table
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-november-2021.html,2021-11-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01FEB19</td>
<td>C</td>
<td>08JAN13 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01APR18</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01MAY10</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15MAY19</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15MAY19</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>15DEC15</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>15DEC15</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-december-2021.html,2021-12-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01JAN19</td>
<td>C</td>
<td>01MAY12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>22MAR18</td>
<td>C</td>
<td>15JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01MAR12</td>
<td>C</td>
<td>15JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15MAR19</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15MAR19</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-december-2021.html,2021-12-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01APR19</td>
<td>C</td>
<td>08JUL13 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01APR18</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01MAY15</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15MAY19</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15MAY19</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>15DEC15</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-january-2022.html,2022-01-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>22JAN19</td>
<td>C</td>
<td>08JUL12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>22MAR18</td>
<td>C</td>
<td>15JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01MAR12</td>
<td>C</td>
<td>15JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15MAR19</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15MAR19</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-january-2022.html,2022-01-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01APR19</td>
<td>C</td>
<td>08JUL13 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01APR18</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01MAY15</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15MAY19</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15MAY19</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>15DEC15</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-february-2022.html,2022-02-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01MAR19</td>
<td>C</td>
<td>01JAN13</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>22MAR18</td>
<td>C</td>
<td>15JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01APR12</td>
<td>C</td>
<td>15JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15MAR19</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15MAR19</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-february-2022.html,2022-02-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01APR19</td>
<td>C</td>
<td>01SEP13 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01APR18</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01JUN15</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15MAY19</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15MAY19</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>15DEC15</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-march-2022.html,2022-03-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01MAR19</td>
<td>C</td>
<td>01MAY13</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>22MAR18</td>
<td>C</td>
<td>15JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01MAY12</td>
<td>C</td>
<td>15JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>01MAY17</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-march-2022.html,2022-03-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01APR19</td>
<td>C</td>
<td>01SEP13 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01APR18</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01JUL15</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15JUN17</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15JUN17</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>15DEC15</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-april-2022.html,2022-04-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01MAR19</td>
<td>C</td>
<td>08JUL13</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>22MAR18</td>
<td>C</td>
<td>15JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01JUN12</td>
<td>C</td>
<td>15JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>01MAY17</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-april-2022.html,2022-04-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01APR19</td>
<td>C</td>
<td>01SEP14 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01APR18</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01AUG15</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15JUN17</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15JUN17</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Non-Regional Center<br>
(C5 and T5)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Regional Center<br>
(I5 and R5)</td>
<td>C</td>
<td>15DEC15</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-may-2022.html,2022-05-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01MAR19</td>
<td>C</td>
<td>01SEP13</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>22MAR18</td>
<td>C</td>
<td>15JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01JUN12</td>
<td>C</td>
<td>15JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>01MAY17</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>01MAY17</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>5th Unreserved<br>
(C5, T5, and all others)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Unreserved<br>
(I5 and R5)</td>
<td>C</td>
<td>22NOV15</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
Rural (20%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
High Unemployment (10%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
Infrastructure (2%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-may-2022.html,2022-05-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01APR19</td>
<td>C</td>
<td>01DEC14 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01APR18</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01AUG15</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15JUN17</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15JUN17</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Unreserved<br>
(C5, T5, and all others)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Unreserved<br>
(I5 and R5)</td>
<td>C</td>
<td>15DEC15</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(Rural - 20%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(High Unemployment - 10%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(Infrastructure - 2%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-june-2022.html,2022-06-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01MAR19</td>
<td>C</td>
<td>01SEP14</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>22MAR18</td>
<td>C</td>
<td>15JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>08MAY19</td>
<td>01JUN12</td>
<td>08MAY19</td>
<td>15JAN12</td>
<td>08MAY19</td>
<td>08MAY19</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>01MAY17</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>01MAY17</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>5th Unreserved<br>
(including C5, T5, I5, R5)</td>
<td>C</td>
<td>22NOV15</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
Rural (20%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
High Unemployment (10%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
Infrastructure (2%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
